umur,jenis_kelamin,pekerjaan,gaji,is_menikah,berat,tinggi,is_merokok,pendidikan,ever_stress
26,Perempuan,PNS,10141784.55,1,53.30444278,154.9879519,0,S2,0
30,Laki-laki,PNS,5333647.736,1,48.22591913,171.1136696,0,S2,0
41,Perempuan,Freelance,3256749.551,1,61.21797315,171.0939775,1,S1,0
23,Laki-laki,Pegawai swasta,16826370.96,1,48.50996009,158.1948795,0,S1,1
40,Perempuan,PNS,5253156.915,1,55.33756197,163.7556228,1,S2,1
25,Laki-laki,PNS,14975972.87,1,45.87783174,164.7853826,0,S1,1
53,,Pegawai swasta,10118082.54,1,50.12366698,172.7834137,1,S1,0
32,Perempuan,Pegawai swasta,11610364.21,1,48.53918204,178.8297001,1,SMA,1
43,Laki-laki,Freelance,8999062.153,1,66.68410965,166.6453702,0,SMA,0
43,Laki-laki,Pegawai swasta,19299891.21,1,53.05128611,161.8246022,0,S1,1
41,Laki-laki,PNS,3937257.794,1,54.64915319,154.5642522,1,SMA,0
35,Laki-laki,Freelance,9209795.686,1,66.12047968,170.1881784,0,S3,1
52,Laki-laki,PNS,10841788.84,1,52.72510933,171.2774924,1,SMA,1
29,Perempuan,Pegawai swasta,8445308.478,1,53.15227664,173.0932336,0,SMA,1
52,Laki-laki,Pegawai swasta,5248186.362,1,54.28930475,166.2068003,1,S2,1
40,Perempuan,Pegawai swasta,12459217.03,1,51.61546244,159.6092734,0,SMA,0
33,Laki-laki,PNS,7064487.043,1,59.09479327,190.9510235,1,SMA,1
35,Laki-laki,Pegawai swasta,12781300.26,1,57.4621547,176.5574412,1,SMP,1
45,Perempuan,PNS,8949163.132,,47.81680021,153.2231193,0,S1,1
41,Perempuan,PNS,16511280.92,1,46.63089122,174.2775589,1,SMA,1
43,Laki-laki,Freelance,10390272.41,1,53.18441615,156.5172344,0,SMA,0
50,Perempuan,Freelance,13291162.44,1,41.58034675,154.2101193,1,SMA,0
40,Perempuan,PNS,11231928.77,1,54.10502522,159.7111217,1,S1,1
43,Perempuan,PNS,9105583.535,1,45.16157128,169.1049331,0,S3,1
55,Perempuan,Pegawai swasta,8523552.562,1,64.04757345,177.3824588,1,SMP,0
41,Perempuan,Pegawai swasta,17148286.91,1,60.03694031,173.1676171,0,S1,1
17,Laki-laki,PNS,3062025.193,0,43.75551334,167.8964034,0,S2,0
52,Perempuan,Pegawai swasta,3177715.959,1,70.20813784,165.2329217,0,S1,0
48,Laki-laki,PNS,5814341.745,1,53.63965372,165.091398,1,SMA,1
56,Perempuan,Pegawai swasta,7261602.412,1,58.98620607,152.9138384,0,SMA,1
34,Laki-laki,Pegawai swasta,2902316.466,1,53.37798873,169.1627011,0,S1,1
45,Laki-laki,Pegawai swasta,13776643.28,1,55.49521406,164.3988529,1,S1,0
37,Laki-laki,Freelance,6896721.71,1,52.8331522,168.3158687,1,SMP,0
43,Laki-laki,Pegawai swasta,7274410.448,1,74.46197744,170.5269483,1,S1,0
31,Laki-laki,Pegawai swasta,6918481.165,1,46.3363996,162.4498672,0,S1,0
51,Laki-laki,Pegawai swasta,4374235.187,1,66.2765506,175.5012563,1,S1,1
51,Laki-laki,Pegawai swasta,11846932.24,1,49.98871933,184.4394132,0,S1,1
32,Perempuan,Pengangguran,9592812.217,1,52.91000129,166.1915209,0,S1,0
26,Laki-laki,Freelance,6449880.977,1,51.76868599,160.4722185,1,S1,1
33,Perempuan,Pegawai swasta,4341730.308,1,57.93220789,163.7951367,1,S1,1
36,Laki-laki,PNS,10750341.78,1,52.65067778,172.3669248,1,SMP,0
43,,PNS,2695872.826,1,59.44953738,166.9558601,0,SD,1
49,Laki-laki,Pegawai swasta,8929816.381,1,56.44268248,168.7813944,1,S1,0
46,Laki-laki,Pengangguran,4045636.68,1,52.29241554,174.6702297,0,SMA,0
31,Laki-laki,PNS,8497528.538,1,66.42789892,155.9688848,1,S1,1
38,Perempuan,Pengangguran,5696716.428,1,60.21205731,166.2862839,1,SMP,0
25,Laki-laki,PNS,4622195.156,1,72.62283845,187.1059061,0,S1,0
41,Laki-laki,PNS,5593899.367,1,46.55413497,177.4814126,0,S1,1
35,Perempuan,Pegawai swasta,6991446.399,1,59.66373607,162.8756116,0,S1,1
37,Perempuan,Pegawai swasta,15461015.36,1,53.32178998,156.7030844,0,SMA,1
55,Laki-laki,Pegawai swasta,8839608.502,1,62.4446961,166.3479761,1,S3,0
44,Laki-laki,Pegawai swasta,6640051.419,1,54.52313317,157.967103,0,S1,0
25,Perempuan,Pengangguran,3359105.549,1,48.63099712,158.8313825,0,SD,1
22,Laki-laki,,8811162.476,1,55.06341834,160.9934911,0,SMP,1
41,Laki-laki,Pengangguran,19530020.64,1,52.85136883,172.6238205,1,S1,0
39,Laki-laki,Pegawai swasta,9744975.369,1,51.96656231,,1,SMP,1
51,Laki-laki,Pegawai swasta,9446274.344,1,74.25782666,162.5790367,1,SMA,1
20,Laki-laki,Pengangguran,17507781.85,1,53.78382274,180.0133088,1,,1
59,Perempuan,PNS,12226138.4,1,61.76266431,166.6494431,0,S2,0
34,Laki-laki,PNS,7437373.086,1,55.20481961,173.3190411,0,SMA,1
28,Perempuan,Freelance,13256132.36,1,57.0116673,172.289877,1,SMA,1
47,Perempuan,Pegawai swasta,6145891.243,1,57.13586302,176.7754201,1,SD,1
45,Laki-laki,PNS,5943237.847,1,51.34114093,176.3328312,1,SMA,0
,Laki-laki,Pengangguran,12679279.1,1,48.28821834,152.6013237,1,SMA,1
35,Laki-laki,Pegawai swasta,5459169.5,1,63.79456031,147.9074645,0,S1,0
46,Laki-laki,Freelance,11611152.2,1,45.71805518,156.0190042,1,SMA,1
29,Laki-laki,PNS,5678497.991,1,50.69940722,179.5332887,0,S1,1
38,Laki-laki,Pegawai swasta,13407424.28,1,48.7946812,161.3005628,1,SD,1
57,Laki-laki,Pegawai swasta,3737733.077,1,49.61508344,176.6391596,0,S1,1
48,Perempuan,Pegawai swasta,6627434.729,1,49.11126607,159.94828,1,S1,1
46,Perempuan,,6565086.645,1,,171.9595528,0,S1,0
47,Laki-laki,PNS,4591178.288,1,45.72068903,166.2407256,1,SMP,1
49,Laki-laki,Pegawai swasta,10444210.56,1,77.06504335,165.750824,0,S1,0
51,Laki-laki,PNS,9707758.614,1,60.92538442,165.7169643,0,S1,1
39,Laki-laki,PNS,8281595.863,1,65.10287033,157.69884,1,S1,1
53,Laki-laki,Pengangguran,7530453.493,1,46.84364803,159.9528178,0,SMA,1
45,Perempuan,Freelance,8554119.748,1,47.3372459,139.7904053,1,SMA,1
40,Laki-laki,PNS,10129232.22,1,57.22751618,162.4355357,1,S1,0
54,Laki-laki,PNS,14502350.48,1,69.62549023,170.9610153,0,S1,1
46,Laki-laki,Pegawai swasta,10813662.73,1,63.69827549,174.0465529,0,S1,1
41,Laki-laki,Pegawai swasta,6887068.402,1,58.07900874,175.0994875,1,S1,1
42,Laki-laki,Pegawai swasta,2458211.462,1,50.85132521,165.0255989,1,S2,1
46,Perempuan,Pegawai swasta,11545266.86,1,45.3392531,153.5825589,0,S1,0
37,Laki-laki,Pegawai swasta,19539439.44,1,47.39918342,151.8339869,0,S2,1
35,Laki-laki,Pengangguran,3284241.837,1,48.08952857,176.4720481,0,S1,0
31,Laki-laki,Pegawai swasta,5736622.932,1,48.62651152,146.0434448,0,SMA,0
35,Laki-laki,PNS,7067969.716,1,53.50003682,163.3026351,1,S3,1
,Perempuan,PNS,7578059.613,1,46.25469943,168.6430234,0,S1,1
30,Laki-laki,Pegawai swasta,5835324.893,1,54.76565545,162.9378614,1,SMA,1
40,Perempuan,Pengangguran,4243865.512,1,45.2116055,162.529809,0,S1,1
12,Laki-laki,Pengangguran,5511200.413,0,52.23361187,164.4323016,0,SMA,1
43,Laki-laki,PNS,8375627.605,1,69.1000485,170.2129012,1,SMP,1
26,Laki-laki,Freelance,12951149.48,1,53.84664077,176.9805664,0,S1,1
29,Laki-laki,Freelance,8578148.92,1,48.49803131,167.4004121,0,S1,1
42,Laki-laki,PNS,6386878.075,1,55.58901774,177.3263735,1,S1,1
33,Perempuan,PNS,5768284.372,1,84.01174142,185.7380782,1,SMA,1
60,,Pegawai swasta,5947277.179,1,49.91306167,182.2265987,0,S1,1
29,Laki-laki,Pegawai swasta,17828232.73,1,50.264368,181.7274123,0,SMA,0
32,Laki-laki,PNS,13619410.04,1,58.65858104,168.7334272,0,SD,1
54,Laki-laki,Freelance,7799945.08,1,63.6081364,168.7238108,0,S1,0
41,Laki-laki,PNS,6040644.041,1,59.18992098,166.9045896,0,S2,1
34,Laki-laki,Pegawai swasta,9187272.747,1,45.09386835,157.8968465,0,S1,1
37,Perempuan,Pegawai swasta,9432133.385,1,60.02261665,164.9069665,1,S1,1
46,Perempuan,Pegawai swasta,14089355.46,1,46.22809629,182.2788302,1,S1,1
37,Laki-laki,PNS,7233205.625,1,61.06651942,170.4703455,1,S1,0
59,Laki-laki,Freelance,12312877.11,1,50.15258596,178.228011,1,SD,1
22,Laki-laki,Pegawai swasta,9538413.119,1,52.51374491,166.2687671,0,SMP,1
37,Laki-laki,Pegawai swasta,16758907.68,1,51.33624022,156.7446179,0,S1,0
40,Laki-laki,Pegawai swasta,13742731.45,1,59.18341208,165.5511177,0,SMA,1
43,Perempuan,,5364407.484,1,56.01685463,172.4153378,0,S1,0
38,Perempuan,Pegawai swasta,7684296.777,1,50.06293126,179.4570272,0,S1,1
44,Laki-laki,,9136735.266,1,48.71974522,150.2607596,1,SMA,1
49,Perempuan,PNS,9206896.44,1,54.80614859,177.8463642,1,S1,1
41,Perempuan,Pegawai swasta,6751866.846,1,79.37184463,177.0954294,1,S1,1
54,Perempuan,Pegawai swasta,7097370.014,1,51.90818219,176.5868062,1,S1,1
48,Laki-laki,Freelance,11902962.42,1,70.05081258,163.0749981,1,S1,1
36,Perempuan,PNS,13785436.86,1,73.9132517,173.9972522,0,SMP,1
37,Laki-laki,Pegawai swasta,5144238.591,1,50.7281482,168.444882,0,SMA,0
51,Perempuan,,9849026.303,1,59.39994905,170.1905104,1,SMP,1
52,Perempuan,PNS,8662000.257,1,66.14413112,179.3291081,0,SMA,0
39,Perempuan,PNS,5606037.797,1,50.20394097,140.5719423,1,SMA,1
27,Laki-laki,Freelance,2860545.936,1,59.87746696,165.0480172,0,S1,1
32,Laki-laki,Freelance,6361838.126,1,52.33522655,181.7462329,0,SMA,0
51,Laki-laki,PNS,4235180.737,1,53.39200837,162.7262452,0,S1,1
47,Laki-laki,PNS,20098961.84,1,51.74636826,168.1563805,1,S1,1
34,Laki-laki,Pegawai swasta,18996925.97,1,61.0444902,177.4327952,1,S1,1
44,Laki-laki,Freelance,3953300.153,1,44.95557758,152.0572582,1,S3,1
29,Laki-laki,Pegawai swasta,13421516.76,1,51.52990834,159.3911877,0,S1,1
50,Laki-laki,PNS,3051901.509,1,55.21529056,170.6163657,1,S1,0
39,Laki-laki,Pegawai swasta,8046755.912,1,46.2710953,174.5223362,1,SMA,1
28,Laki-laki,Pegawai swasta,7435924.14,1,56.28310691,185.3179577,1,S3,1
33,Laki-laki,Pegawai swasta,11651671.04,1,62.82755886,166.4180046,1,SMA,1
44,Laki-laki,Freelance,8875779.012,1,46.83571688,156.7139554,1,S1,1
37,Laki-laki,Pegawai swasta,11577486.16,1,45.81436424,168.4616126,0,SMA,1
45,Laki-laki,Freelance,6194229.559,1,53.82452519,176.3091848,0,S1,0
46,Laki-laki,Pegawai swasta,12266621.83,1,66.52597355,179.9530945,1,SMA,1
26,Perempuan,Pegawai swasta,4369814.892,1,73.05535278,176.1327014,0,SMA,0
41,Laki-laki,PNS,5009331.996,1,49.64280351,175.7278248,1,S1,1
44,Laki-laki,PNS,6517655.9,1,49.30507703,169.5891116,0,,0
37,Perempuan,Pegawai swasta,5521053.241,1,51.35028937,153.6313011,0,S1,1
39,Laki-laki,Pegawai swasta,7159200.208,1,46.86328421,167.90296,1,S1,0
45,,Freelance,13264246.54,1,48.03790355,149.9135215,1,SMA,0
23,Laki-laki,PNS,5728058.715,1,63.89010712,172.3340623,0,S1,1
35,Laki-laki,Pegawai swasta,7590045.752,1,55.66078853,154.5550713,1,SMA,1
43,Perempuan,PNS,4430216.178,1,50.58517624,176.9845384,1,S1,1
22,Laki-laki,Pegawai swasta,7582333.783,1,52.24509166,173.1437263,0,S2,1
38,Laki-laki,Pegawai swasta,9877943.637,1,56.69067425,163.4849239,1,SMA,1
44,Laki-laki,PNS,5745551.143,1,45.77845834,183.2331364,0,S1,0
43,Perempuan,PNS,9300573.853,1,59.75458619,152.3639908,0,SMA,1
50,Laki-laki,PNS,5802394.27,1,67.36514364,168.990614,1,S1,1
48,Laki-laki,PNS,21662341.29,1,58.57827242,185.7056371,0,S1,1
41,Laki-laki,PNS,7930523.525,1,56.12617411,170.0057285,0,SMA,1
,Laki-laki,Freelance,8028850.596,1,54.91053915,168.7932099,0,S1,0
28,Laki-laki,Pegawai swasta,15287674.56,1,45.44522548,152.6698979,0,SMA,1
10,Laki-laki,PNS,5706379.35,0,57.46170691,165.3492443,0,S2,1
45,Laki-laki,Pegawai swasta,5763179.124,1,80.4922541,172.8844324,0,S1,1
38,Laki-laki,PNS,5962915.992,1,64.3309093,160.6775685,0,SMA,0
47,Perempuan,PNS,11533342.97,1,46.42256703,168.9327662,0,SMP,1
42,Perempuan,,7379726.677,1,69.00874551,171.8809949,1,SMP,0
34,Laki-laki,Pengangguran,12617702.89,1,50.31144536,174.457596,1,S1,1
35,Laki-laki,Pegawai swasta,7260025.359,1,58.25281969,154.8979237,1,S1,0
42,Perempuan,Pegawai swasta,12148107.79,1,55.01676912,172.2332711,0,SMA,1
21,Laki-laki,PNS,11374664.66,1,56.55647993,169.1230017,0,SMA,0
39,Perempuan,Pegawai swasta,11371636.43,1,43.97859068,170.3337495,1,SMA,1
35,Laki-laki,Pegawai swasta,19302954.97,1,47.21669024,159.7169746,1,SMA,0
38,Laki-laki,Pegawai swasta,7482724.958,1,51.49242648,162.3078341,0,S1,1
29,Laki-laki,Pegawai swasta,16905616.52,1,49.65801555,147.5715813,0,SMA,1
49,Perempuan,PNS,11406620.8,1,54.4197328,191.8425128,1,S1,1
45,Perempuan,PNS,6110483.889,1,46.65307111,152.8007607,1,S1,1
26,Perempuan,PNS,7318200.353,1,75.34383667,,1,SMP,1
37,Perempuan,PNS,4469579.932,1,66.1586301,167.1129176,1,S1,1
,Laki-laki,Freelance,3033601.553,1,55.41957829,177.3057551,1,S1,1
36,Laki-laki,PNS,9829896.835,1,58.31871807,171.5250389,1,SD,1
29,Laki-laki,Freelance,8577042.736,1,57.71879151,159.8423649,0,S1,1
57,Perempuan,PNS,10413962.7,1,53.65471975,171.2388821,1,SMA,0
48,Laki-laki,Pegawai swasta,4526296.611,1,55.0943533,174.5683111,0,SMA,1
38,Laki-laki,Pegawai swasta,10081432.13,1,54.35451695,164.8988277,1,S1,0
30,Laki-laki,Pegawai swasta,6905005.448,1,60.25965393,182.8687001,0,S1,1
38,Laki-laki,Pegawai swasta,13604010.94,1,51.66029003,187.5959509,1,SMA,1
51,Laki-laki,Freelance,12712104.17,1,50.7583882,152.0647409,1,S1,1
21,Laki-laki,Pegawai swasta,5096759.615,1,61.45302628,176.4569311,1,S1,1
18,Perempuan,Pegawai swasta,5302614.266,0,68.26697034,171.9371198,1,SMA,0
51,Laki-laki,Pegawai swasta,5932660.273,1,51.71552014,159.4046925,0,S2,0
36,Perempuan,,9376071.626,1,55.97330365,160.7903736,1,S1,0
41,Laki-laki,PNS,6050469.485,1,56.898132,156.3011563,0,S1,1
42,Laki-laki,PNS,4830598.15,1,53.83966863,160.4417426,0,S1,1
41,Laki-laki,PNS,5096365.648,1,46.5631949,158.3183334,1,S1,1
43,Perempuan,Pegawai swasta,8287280.575,1,48.58169354,171.414349,1,SD,1
,Laki-laki,PNS,8789107.266,1,50.89040508,163.5836577,0,S1,0
44,Perempuan,PNS,10482404.15,1,49.6627742,172.0394956,1,S1,0
40,Laki-laki,PNS,17872956.69,1,51.38199147,155.3324561,1,S2,1
41,Laki-laki,Freelance,11596095.72,1,51.83009776,172.256218,1,S1,1
33,Perempuan,PNS,8526444.961,1,52.97001525,159.4453579,0,SMP,1
46,Laki-laki,Pegawai swasta,7137788.982,1,75.36861666,178.3073697,1,S1,1
34,Laki-laki,PNS,6266335.941,1,59.63220895,172.8218462,1,S1,0
36,Laki-laki,PNS,9291960.265,1,65.11885432,170.8658824,1,SMA,1
15,Laki-laki,Pegawai swasta,6322505.496,0,52.66760473,162.9027049,0,S1,0
52,Perempuan,PNS,5941191.799,1,45.66263183,143.2151146,0,S2,1
14,Perempuan,Freelance,15294432.64,0,52.59854402,153.9875916,1,SD,1
32,Laki-laki,Pegawai swasta,10339223.53,1,64.30587896,172.8041785,0,S1,0
28,Perempuan,Pegawai swasta,10409673.35,1,50.5297934,170.5252107,1,SMA,1
46,Perempuan,,4690981.983,1,70.11329333,183.9791047,0,S1,1
32,Laki-laki,Freelance,11387884.75,1,77.96525626,,0,S1,1
34,Perempuan,Pegawai swasta,11928031.92,1,68.57508649,171.7700487,0,S1,1
55,Laki-laki,PNS,11546306.66,1,66.28340027,160.7528076,0,S1,1
49,Perempuan,Freelance,3901575.666,1,,157.4454537,1,S1,1
22,Perempuan,Pegawai swasta,6228352.976,1,46.24464028,161.2872147,1,SMA,0
36,Laki-laki,Pegawai swasta,12334315,1,69.08382736,169.8176577,1,S1,0
38,Perempuan,Pegawai swasta,10087634.11,1,46.33268794,180.7601483,1,SD,0
49,Perempuan,PNS,3948017.833,1,63.40389714,145.7247101,1,S1,0
37,Laki-laki,Pegawai swasta,4370761.507,1,50.96793968,159.621092,0,SMA,0
34,Laki-laki,Freelance,4711597.461,1,52.74986903,171.4595149,1,S1,1
43,Laki-laki,Pegawai swasta,8740870.22,1,55.96383364,169.2427476,0,SD,0
40,Laki-laki,Pegawai swasta,6792683.27,1,62.33375418,171.7958051,1,S1,1
34,Laki-laki,Pegawai swasta,5567185.578,1,59.71239167,157.3628371,0,SMA,1
29,Laki-laki,Pegawai swasta,6807808.379,1,55.34637312,154.1900254,0,S1,1
55,Perempuan,PNS,13862601.02,1,48.83711324,158.8485308,0,S2,1
34,Laki-laki,PNS,22427086.72,1,54.48313664,174.0486769,0,S1,0
43,Perempuan,PNS,9988789.589,1,58.72063525,162.0658034,0,S2,1
57,Perempuan,PNS,6336975.277,1,72.35086541,161.851423,0,S1,1
44,Perempuan,PNS,16002529.88,1,56.16223365,163.1053566,1,S1,1
28,Laki-laki,PNS,3368559.295,1,51.65292124,161.6278879,0,S1,0
45,Laki-laki,PNS,12206676.6,1,65.58632586,177.5105732,0,S1,0
54,Laki-laki,PNS,5498866.709,1,46.60822263,175.5220845,1,S1,1
56,Laki-laki,Pegawai swasta,10316265.57,1,66.96026676,168.4194637,1,SMA,1
54,Laki-laki,PNS,7076544.352,1,48.15603221,153.5478756,1,S1,1
41,Perempuan,PNS,8215778.373,1,50.43416907,168.1081935,0,S1,0
19,Perempuan,Pegawai swasta,8684366.382,0,45.26048458,148.8616867,1,S1,1
38,Laki-laki,Pegawai swasta,9386049.295,1,46.48564261,169.3216124,1,S1,0
39,Laki-laki,Freelance,12901554.79,1,56.9690172,175.4285386,1,SMA,0
,Laki-laki,Pegawai swasta,13279961.24,1,95.34565697,183.8106121,1,S1,0
54,Laki-laki,Pengangguran,6200579.919,1,56.22279112,158.9374955,0,S1,0
56,Perempuan,PNS,27474498.88,1,66.31993415,167.4873256,0,S1,1
37,Laki-laki,PNS,10994388.44,1,54.04213067,166.4942323,0,SMP,1
44,Laki-laki,Pegawai swasta,9579222.44,1,53.28296096,161.7969336,1,S1,1
,Laki-laki,Pegawai swasta,5018578.634,1,42.56190156,169.2148141,1,S3,1
29,Perempuan,,3856128.436,1,49.91860363,164.0125616,0,SMA,1
52,Laki-laki,Pegawai swasta,6535994.888,1,57.43312332,152.5685172,0,SMA,1
40,Laki-laki,PNS,4375827.237,1,64.42128095,168.2079934,1,S1,1
48,Laki-laki,PNS,14708895.33,1,54.02849233,158.2606481,0,SMP,1
33,Perempuan,Pegawai swasta,5851032.72,1,46.43253712,,0,SMA,0
43,Laki-laki,PNS,6264025.459,1,48.14609045,167.3041966,0,S1,0
36,Perempuan,Pegawai swasta,10050667.09,1,88.96612721,184.8745454,0,S1,1
47,Perempuan,Pegawai swasta,19936453.89,,45.72027541,170.4920376,0,SMA,0
44,Perempuan,Freelance,8441729.37,1,53.32597863,154.1718884,0,SMA,1
52,Laki-laki,Pegawai swasta,9490121.316,1,46.55319189,168.8114887,0,SD,0
32,Laki-laki,Pegawai swasta,11611462.35,1,50.5439196,162.5102365,0,SMA,1
22,Laki-laki,Pegawai swasta,9100812.189,1,43.86081932,171.1840738,1,S1,0
44,Laki-laki,Freelance,12792749.86,1,54.97839002,172.3914909,0,S1,1
41,Perempuan,PNS,10532936.99,1,45.00361659,157.2837289,0,SMA,0
27,Perempuan,Pegawai swasta,9330063.508,1,48.12968202,170.6708614,1,S1,0
59,,Pegawai swasta,10636258.44,1,55.68811205,159.9529079,1,S1,0
35,Laki-laki,Pegawai swasta,10623061.32,1,46.73631929,163.4060885,0,S1,0
35,Perempuan,PNS,4839261.886,1,47.23912579,152.3830622,0,SMP,1
29,Laki-laki,Pegawai swasta,6383944.469,1,61.35943328,160.952308,0,S1,1
37,Laki-laki,Freelance,8276045.039,1,50.23861356,178.4964199,0,SMA,0
37,Laki-laki,Pengangguran,6621666.298,1,43.19572669,167.848229,1,S1,0
43,Laki-laki,PNS,7455432.1,1,49.42879122,169.87037,0,S1,1
27,Laki-laki,Pegawai swasta,5854320.063,1,51.73719375,158.1946058,1,S1,0
47,Perempuan,Pegawai swasta,10778220.43,1,51.01703643,158.6978155,1,S1,1
46,Perempuan,PNS,11066794.76,1,48.00471898,167.7038486,0,S1,1
51,Laki-laki,PNS,16986572.96,1,57.34279513,182.2808095,1,SMP,1
34,Laki-laki,Pegawai swasta,7886334.3,1,55.79397362,151.5674655,1,SMA,1
29,Laki-laki,PNS,3763653.064,1,43.47884485,149.6445979,0,S1,0
30,Perempuan,Pegawai swasta,3960847.188,1,98.80433944,182.4728934,1,SMP,1
30,Laki-laki,PNS,13299244.2,1,45.28956969,162.7167944,0,S1,1
46,Laki-laki,Pegawai swasta,8522124.257,1,54.80236366,180.0384662,1,S1,0
37,Laki-laki,Pegawai swasta,9396404.732,1,58.49331507,171.1462573,0,SMA,1
40,Laki-laki,Freelance,4924771.906,1,72.36424939,177.5231854,1,S1,1
48,Laki-laki,PNS,17170971.88,1,62.1372526,167.4164037,0,S1,1
34,Perempuan,Pegawai swasta,5904377.776,1,47.5567896,163.3697976,0,S1,1
52,Perempuan,PNS,6965755.572,1,49.47088119,160.2459555,0,SMA,1
66,Perempuan,Pegawai swasta,5507887.877,1,54.01196752,160.934888,0,SMA,0
44,Laki-laki,,4230044.414,1,49.37280345,170.2526869,0,S1,1
44,Laki-laki,Freelance,7713449.856,1,51.33433505,175.1942737,0,SMA,0
69,Perempuan,Pegawai swasta,12050613.51,1,45.27940464,182.7803311,0,SD,1
43,Laki-laki,Pegawai swasta,7743905.92,1,72.48082728,171.8863005,0,SMA,1
36,Perempuan,PNS,5734313.965,1,60.81744275,165.4820128,1,S1,1
29,Perempuan,PNS,10612579.12,,49.66138636,160.5437866,0,S1,1
56,Laki-laki,PNS,8206711.909,1,59.76606787,186.518454,0,SMA,1
28,Laki-laki,PNS,9207411.142,1,48.8821502,186.1294834,0,SMA,1
42,Laki-laki,Pegawai swasta,6971887.846,1,63.34971368,171.4970807,1,SMA,0
32,Perempuan,Freelance,12821400.49,1,55.20428501,152.7401419,0,SMA,1
36,Laki-laki,Pegawai swasta,6080378.319,1,69.48168588,164.784344,0,SMA,1
35,Perempuan,Pegawai swasta,6624672.243,1,51.29691929,158.3988837,1,SMA,0
19,Laki-laki,PNS,5575141.336,0,50.48280368,161.6541221,0,S1,0
35,Laki-laki,Freelance,15216300.14,1,55.21575045,165.8717459,0,S2,1
45,Perempuan,PNS,9767124.577,1,62.18683259,171.0283608,1,S1,1
47,Laki-laki,Freelance,6146889.883,1,44.84291067,157.4411855,0,S1,1
35,Laki-laki,Freelance,8839888.496,1,47.04497432,163.9741399,1,S1,1
47,Laki-laki,PNS,6392264.111,1,45.3032402,148.1165296,1,S1,0
49,Laki-laki,Pegawai swasta,12536803.5,1,60.1138892,176.0972804,1,S1,1
49,Perempuan,Pegawai swasta,3600432.656,1,56.21865396,184.8821752,0,S1,0
11,Laki-laki,PNS,9428201.117,0,66.7058037,180.8184552,1,SMP,1
17,Laki-laki,Pegawai swasta,8513198.162,0,69.26363684,171.0724558,1,SMA,1
34,Perempuan,PNS,3210794.752,1,61.52600673,172.3256961,0,S2,1
52,Laki-laki,PNS,5395551.978,1,75.38662747,185.9417093,1,S1,1
52,Laki-laki,PNS,8333656.811,1,49.20150702,159.7965745,0,SD,0
40,Laki-laki,Pegawai swasta,9885702.586,1,47.95987045,166.9314112,0,SMP,0
47,Laki-laki,PNS,10506881.27,1,45.90629617,170.6829848,1,S1,1
53,Laki-laki,Pegawai swasta,9204610.896,1,60.57960557,186.9342489,0,SMA,1
32,Laki-laki,,4844274.572,1,76.05722122,182.6787783,1,S1,1
31,Laki-laki,Freelance,8397222.39,1,70.39412666,188.2655084,1,S1,0
28,Laki-laki,Pegawai swasta,9604308.339,1,42.89966337,175.8416105,1,SMP,1
31,Laki-laki,Pegawai swasta,5665733.044,1,67.57925008,164.4883072,1,SMA,1
55,Laki-laki,Freelance,7897455.642,1,47.69378125,177.8003353,1,S1,0
47,Laki-laki,PNS,27178484.66,1,61.14708123,179.2243034,0,S1,1
50,Perempuan,Freelance,6846774.553,1,51.07436603,173.3355964,0,SMA,0
56,Perempuan,Pegawai swasta,5643731.832,1,48.06553651,160.8857675,0,SMA,0
43,Laki-laki,PNS,5641639.638,1,56.18399477,184.8517718,1,S1,0
56,Laki-laki,PNS,7846259.885,1,60.80324205,160.4009571,0,S1,1
41,Laki-laki,PNS,7740104.836,1,45.46233773,154.0956979,1,S1,0
26,Laki-laki,Pegawai swasta,4435559.466,1,67.78405918,179.8373475,0,S1,1
46,Laki-laki,Pegawai swasta,4982551.915,1,56.52451445,155.4596637,1,S1,1
41,Laki-laki,Pegawai swasta,3329072.393,1,45.24051942,152.3182057,1,S1,0
33,Perempuan,Pegawai swasta,5325992.819,1,56.32001229,181.0720971,1,SMA,1
59,Laki-laki,PNS,5281080.702,1,57.60195077,150.1956091,1,SMA,1
36,Perempuan,Freelance,5404258.887,1,56.17774723,174.3407952,1,S1,1
40,Laki-laki,Freelance,7310549.501,1,48.61462347,169.6226904,0,SMA,0
30,Perempuan,PNS,3527349.481,1,47.26538937,165.2611608,0,S1,1
33,Laki-laki,PNS,9166663.337,1,49.42624312,172.1833169,1,S1,1
38,Laki-laki,PNS,5966733.776,1,42.00639592,150.8510724,1,S1,1
,Laki-laki,PNS,11141382.95,1,54.18273283,143.1239722,1,SMA,0
32,Laki-laki,PNS,19301897.21,1,65.70035521,170.5540235,0,S1,0
33,Laki-laki,PNS,19830626.65,1,49.54235239,157.0531152,1,S1,0
51,Perempuan,Pegawai swasta,10106010.91,1,69.20144456,180.3626922,1,S1,0
52,Laki-laki,Pegawai swasta,7149762.672,1,58.67926578,170.982703,0,S1,1
