umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
45,Perempuan,Freelance,Denpasar,5554110.022,1,0,54.24912636,191.0693524,Merpati,0,SMA,2,0.251111343
40,Laki-laki,Pegawai swasta,Kupang,9329295.17,1,0,72.49449642,169.3534953,Deadbuoy,0,SMA,1,0.399574521
35,Perempuan,Pegawai swasta,Denpasar,5171155.162,1,1,92.06576649,204.849405,Shoulder & Head,0,S1,5,0.536657604
37,Laki-laki,PNS,Pontianak,7454430.978,1,1,51.22960652,166.4244379,Pantone,0,S1,10,0.786843659
34,Laki-laki,PNS,Makassar,5350159.826,1,0,73.89469667,174.7112393,Moonsilk,0,SMA,2,0.426970175
50,Laki-laki,PNS,Surabaya,3900073.526,1,1,55.67981158,179.4947383,Shoulder & Head,1,S1,6,0.999372349
46,Laki-laki,Freelance,Kupang,9413980.113,1,0,48.2404157,158.7201321,Pantone,0,S1,1,0.312869897
35,Perempuan,PNS,Banda Lampung,13728322.89,1,0,58.78771708,164.5537486,Pantone,1,S3,4,0.582447161
24,Laki-laki,PNS,Ambon,3544209.195,1,1,50.87592842,149.9183487,Merpati,0,S1,7,0.79378644
36,Laki-laki,Freelance,Denpasar,10379808.05,1,1,74.16869778,192.9110059,Moonsilk,0,SMA,8,0.639203913
44,Perempuan,Freelance,Surabaya,9059149.826,1,0,63.98009677,186.7170141,Merpati,1,S1,8,0.53157904
62,Laki-laki,PNS,Bandung,5240323.452,1,1,51.97667648,160.1985778,Moonsilk,1,SD,3,0.99021324
47,Laki-laki,PNS,Mamuju,28088537.08,1,0,69.09887089,194.9314714,Moonsilk,1,SMA,3,0.73258073
34,Laki-laki,Pegawai swasta,Padang,8651652.334,,0,51.95283513,175.2988985,Shoulder & Head,0,S1,8,0.494821644
26,Laki-laki,PNS,Makassar,5191674.613,1,1,44.65179313,177.8972789,Pantone,1,SMA,10,0.987862974
61,Laki-laki,PNS,Banjarmasin,12037159.46,1,0,75.77226911,166.1561879,Moonsilk,1,SMP,10,0.915411918
54,Perempuan,Freelance,Banda Lampung,8035416.89,1,0,51.1932687,164.5084065,Pantone,0,S1,7,0.457880739
35,Laki-laki,Pegawai swasta,Kendari,8403138.802,1,0,51.18087636,153.6661151,Moonsilk,0,S1,6,0.461525428
45,Laki-laki,PNS,Jambi,9781838.9,1,0,51.54128324,164.6458894,Deadbuoy,1,S1,4,0.728639418
37,Laki-laki,PNS,,8450605.715,1,0,52.46294555,160.069927,Pantone,1,SMA,2,0.607068528
42,Laki-laki,Pegawai swasta,Kupang,13451263.37,1,0,69.39747525,176.8005453,Deadbuoy,1,S2,3,0.682013024
43,Laki-laki,Pegawai swasta,Tanjungselor,7127697.944,1,1,62.4452541,189.9277313,Pantone,1,SMA,9,0.93710435
50,Laki-laki,Pengangguran,Makassar,6524718.411,1,0,51.57904406,,Pantone,0,S1,1,0.773974374
49,Laki-laki,Freelance,Jakarta,15291071.13,1,0,45.15750868,157.5122911,Shoulder & Head,1,S1,7,0.606814949
44,Perempuan,PNS,Banda Aceh,11261295.77,1,0,63.42423942,156.2104822,Deadbuoy,1,SMA,5,0.640308796
29,Laki-laki,Pegawai swasta,Makassar,8863692.612,1,1,54.6364192,147.7929353,Deadbuoy,0,S1,8,0.763459049
46,Laki-laki,Pegawai swasta,Tanjung Pinang,7485660.759,1,1,53.19072206,172.5649664,Moonsilk,1,S1,4,0.830861794
39,Perempuan,PNS,Palangkaraya,9523358.512,1,0,61.91465441,150.7710553,Shoulder & Head,1,SMA,4,0.455911696
48,Laki-laki,Freelance,Ambon,13009166.85,1,0,,179.3525488,Deadbuoy,1,S1,8,0.654484504
49,Laki-laki,PNS,Semarang,5594553.425,1,0,50.89583414,178.1040964,Shoulder & Head,1,SMP,4,0.669088589
58,Laki-laki,Pengangguran,Pekanbaru,6013415.769,1,0,49.07602995,149.1831897,Deadbuoy,1,S1,6,1
62,Perempuan,PNS,Bengkulu,18192423.72,1,0,48.22308285,173.8374057,Merpati,1,S2,1,0.574493617
44,Laki-laki,,Jakarta,18612026.76,1,0,50.79193232,151.8187584,Pantone,0,S1,9,0.755342914
25,Laki-laki,PNS,Manokwari,11084719.46,1,0,59.79699825,174.9940165,Pantone,1,S1,6,0.699519131
39,Perempuan,Pegawai swasta,Pontianak,4909168.83,1,0,48.46079841,152.9293721,Merpati,1,S1,4,0.461225643
52,Laki-laki,Pengangguran,Tanjung Pinang,13927990.94,1,0,54.9164752,164.9367811,Moonsilk,0,SMA,8,1
37,Perempuan,Pegawai swasta,Pangkalpinang,5825554.059,1,0,48.55550433,147.6222395,Moonsilk,1,S1,6,0.353606847
31,Laki-laki,Freelance,Jambi,4336214.158,1,0,45.77053055,156.7997517,Moonsilk,0,S1,8,0.453337231
50,Laki-laki,PNS,Semarang,5845834.508,1,0,65.23560336,181.8005144,Merpati,0,S1,2,0.556008526
30,Laki-laki,,Jambi,4804635.238,1,0,48.0940968,,Moonsilk,1,SMA,4,0.412228657
32,Perempuan,Freelance,Tanjung Pinang,7547797.929,1,0,43.94881738,150.8945397,Deadbuoy,1,S1,3,0.223634616
30,Laki-laki,Pengangguran,Banda Aceh,8899641.237,1,0,51.43534992,,Deadbuoy,1,SMP,4,0.82581096
30,Laki-laki,Freelance,Jambi,3559348.065,1,0,49.43628411,149.4279558,Pantone,1,S1,7,0.493548207
47,Laki-laki,PNS,Palu,3841410.302,1,1,58.401739,166.4414979,Moonsilk,0,SMA,5,0.750211917
29,Laki-laki,Freelance,Palembang,7016717.05,1,0,62.23018193,168.4461386,Moonsilk,1,SMA,1,0.296997602
,Perempuan,Pegawai swasta,Banda Aceh,17147616.98,1,0,65.22819255,163.2203145,Deadbuoy,0,S2,1,0.332256245
30,Perempuan,Pegawai swasta,Jayapura,,1,0,73.52102177,158.8255704,Deadbuoy,0,SMA,3,0.20597324
32,Laki-laki,PNS,Medan,11855049.22,1,0,52.5176659,180.4244782,Pantone,1,S1,2,0.562669393
53,Perempuan,Freelance,Kupang,9537123.35,1,,58.53149679,179.7538412,Moonsilk,1,S1,6,0.400567166
55,Perempuan,Freelance,Manado,6070414.366,1,0,56.11533231,173.6647389,Shoulder & Head,1,SMA,5,0.521178652
33,Laki-laki,Freelance,Serang,5203804.751,1,0,53.04721014,163.9040311,Moonsilk,0,S2,9,0.386683
36,Laki-laki,PNS,Tanjungselor,9208227.375,1,0,48.09209687,186.4178084,Pantone,1,S1,10,0.584057654
24,Perempuan,PNS,Palangkaraya,4101936.274,1,0,51.96628408,172.0553845,Deadbuoy,0,S1,2,0.346465861
45,Laki-laki,PNS,Tanjung Pinang,14649285.67,1,0,48.97434384,161.5660434,Shoulder & Head,1,S1,7,0.744825693
35,Perempuan,Freelance,Kupang,33184033.26,1,0,84.83361538,172.1014198,Moonsilk,0,S1,4,0.273175131
9,Perempuan,Pengangguran,Palangkaraya,8913542.152,0,0,53.24982532,180.341475,Shoulder & Head,1,S1,9,0.731376391
43,Laki-laki,Pegawai swasta,Jakarta,10722358.12,1,0,55.20801968,170.88621,Deadbuoy,0,S1,3,0.431026715
48,Perempuan,Pegawai swasta,Bandung,4470855.919,1,1,50.57239791,161.5798667,Pantone,1,S1,8,0.774454665
21,Laki-laki,Freelance,Pekanbaru,7970507.308,1,0,53.97990184,163.6005831,Deadbuoy,1,SMP,8,0.412575331
40,Perempuan,Freelance,Serang,6413483.579,1,0,49.63537985,160.3462172,Pantone,0,S2,4,0.166394734
35,Laki-laki,Freelance,Pontianak,6625571.709,1,1,65.29485488,171.615541,Deadbuoy,0,S1,8,0.525189747
36,Perempuan,Pegawai swasta,Tanjungselor,4842692.661,1,0,75.40480392,196.3644571,Moonsilk,1,SMA,4,0.453802332
40,Laki-laki,Pegawai swasta,Pekanbaru,13757637.8,1,0,45.10000839,162.2148465,Shoulder & Head,1,S1,8,0.530210147
24,Perempuan,Freelance,Pontianak,7420178.443,1,0,54.38190743,167.3145963,Pantone,0,S1,10,0.257594478
28,Laki-laki,Pegawai swasta,Tanjungselor,6325665.042,1,0,47.36457578,171.5871633,Moonsilk,0,SMP,4,0.44863144
35,Laki-laki,PNS,Bengkulu,9637925.813,1,0,51.13258369,157.8858878,Shoulder & Head,0,SMA,9,0.548746576
40,Perempuan,PNS,Medan,7665990.508,1,0,49.98858468,149.0397013,Pantone,0,S1,8,0.472517577
52,Perempuan,Pegawai swasta,Banjarmasin,12029192.17,1,0,44.28346259,161.8899814,Shoulder & Head,0,S1,1,0.509885515
38,Laki-laki,Pegawai swasta,Pekanbaru,16127489.13,1,0,47.68454737,170.3050988,Shoulder & Head,0,S1,10,0.440135201
30,Laki-laki,PNS,Serang,7079428.82,,0,65.393646,167.7924405,Moonsilk,,SMP,3,0.672393475
41,Laki-laki,Freelance,Kupang,5573794.45,1,0,51.99154906,160.2286113,Merpati,0,S1,10,0.502583343
42,Laki-laki,Freelance,Padang,6449467.672,1,0,69.23883921,173.0245551,Moonsilk,1,SMP,9,0.596198891
52,Laki-laki,PNS,Mamuju,8318866.016,1,0,44.25889497,156.2952296,Shoulder & Head,0,SMA,8,0.795495355
38,Perempuan,PNS,Kupang,7068154.621,1,0,50.65176574,155.5866582,Moonsilk,0,SMA,10,0.532302828
55,Perempuan,Freelance,Pontianak,12934874.95,1,1,61.24144569,175.8617181,Pantone,1,S1,9,0.777370098
33,Laki-laki,Freelance,Yogyakarta,18411546.06,1,0,57.22564495,156.3232552,Pantone,0,SMP,4,0.267271673
32,Perempuan,Pegawai swasta,Medan,9114573.92,1,0,58.91559181,166.2260833,Deadbuoy,1,SMA,5,0.54043854
50,Laki-laki,PNS,Pontianak,2502529.173,1,0,57.77586424,189.9824274,Deadbuoy,1,S2,8,0.715962512
41,Laki-laki,Freelance,Tanjung Pinang,5926753.232,1,0,47.41946757,157.6288731,Shoulder & Head,1,S1,7,0.555155136
38,Laki-laki,Pegawai swasta,Denpasar,6552571.161,1,0,48.03879299,154.5065693,Shoulder & Head,0,S2,4,0.380674029
41,Laki-laki,PNS,Ambon,10131598.11,1,0,49.42679757,170.9865381,Shoulder & Head,1,SMA,4,0.690899648
52,Laki-laki,Pegawai swasta,Denpasar,5179747.196,1,1,50.12970255,173.3057388,Moonsilk,1,SMP,2,0.891618367
54,Laki-laki,Freelance,Surabaya,24526969.96,1,0,42.48553141,166.8192412,Moonsilk,1,S1,1,0.554680892
40,,Pegawai swasta,Ambon,10852123.9,1,0,52.4443451,175.2863058,Merpati,1,SMP,3,0.512451157
45,Perempuan,PNS,Padang,6566443.06,1,0,44.67211452,171.1426714,Moonsilk,1,S1,10,0.675048977
44,Perempuan,Pegawai swasta,Mamuju,11683185.81,1,1,62.08351147,178.4763215,Moonsilk,0,S1,4,0.664960583
46,Perempuan,Pegawai swasta,Palembang,9623616.791,1,0,58.72151728,182.7408305,Moonsilk,1,S2,8,0.58516785
52,Perempuan,Pegawai swasta,Padang,3918239.436,1,0,49.44333738,151.0879248,Deadbuoy,1,SMP,3,0.616691627
35,Perempuan,PNS,Jayapura,23210165.46,1,0,45.57562104,158.8989895,Deadbuoy,1,S1,3,
29,Perempuan,PNS,Gorontalo,6069225.982,1,0,50.91275114,156.7618858,Shoulder & Head,0,S1,7,0.518255552
34,Laki-laki,Pegawai swasta,Kupang,6271449.499,1,0,68.08904994,167.1364146,Merpati,0,S1,6,0.42977182
47,Laki-laki,Pengangguran,Tanjung Pinang,5775942.207,1,0,55.02855613,167.2702299,Merpati,0,S2,5,0.867697469
38,Laki-laki,Pegawai swasta,Banjarmasin,14302608.03,1,1,46.53053982,160.4816972,Moonsilk,0,SMA,2,0.58033309
42,Laki-laki,Pengangguran,Manokwari,24019294.33,1,0,46.31736057,168.5889244,Shoulder & Head,1,SD,3,0.926831364
24,Laki-laki,Pegawai swasta,Jambi,12720117.69,1,0,52.367099,169.0229002,Shoulder & Head,1,S1,8,0.586262525
46,Perempuan,Pegawai swasta,Palangkaraya,2709634.804,1,0,56.0289151,170.7518457,Moonsilk,0,SMA,8,0.41532962
29,Perempuan,Pegawai swasta,Pangkalpinang,4727290.04,1,1,50.24257217,159.4077715,Shoulder & Head,1,S1,8,0.629317899
32,Laki-laki,Pegawai swasta,Ambon,5134462.107,1,0,51.21530867,157.5777077,Shoulder & Head,0,S1,6,0.397451806
33,Laki-laki,Pegawai swasta,Kendari,6328039.897,1,0,50.73392601,179.4568666,Moonsilk,1,S3,7,0.492826422
41,Laki-laki,PNS,Banda Aceh,5132333.563,1,0,65.86523618,171.1685197,Pantone,1,SMP,9,0.644362909
52,Laki-laki,PNS,Bandung,9792038.663,1,0,61.52684085,170.9242726,Deadbuoy,1,SMA,2,0.793078563
44,Laki-laki,Pengangguran,Yogyakarta,13206491.95,1,0,58.32375011,164.8270747,Merpati,0,SMP,4,0.936441707
64,Laki-laki,Pegawai swasta,Bengkulu,6932463.508,1,0,55.20504614,162.0388349,Merpati,0,SMA,10,0.750188471
34,Laki-laki,Freelance,Padang,4216419.202,1,0,69.46871742,166.6348907,Pantone,1,S1,10,0.439954549
50,Laki-laki,Pegawai swasta,Bandung,18200943.46,1,0,81.05692554,173.7319428,Shoulder & Head,0,S1,9,0.539301931
45,Laki-laki,PNS,Palembang,6126234.815,1,0,57.08414874,178.85582,Shoulder & Head,1,SMA,2,0.71233845
42,Laki-laki,Pegawai swasta,Gorontalo,9116703.466,1,0,46.42914681,162.2001375,Pantone,0,S1,8,0.611286622
36,Laki-laki,PNS,Manado,7718590.666,1,0,52.34134967,169.2471179,Shoulder & Head,1,S2,10,0.683673432
42,Laki-laki,Pegawai swasta,Sofifi,4573356.042,1,0,46.99798841,158.7515535,Merpati,1,SMA,10,0.731508488
27,Perempuan,Pegawai swasta,Mataram,17956909.48,1,0,57.28119287,176.6518642,Shoulder & Head,0,SMP,7,0.458345107
46,Perempuan,Pegawai swasta,Manokwari,7589682.768,1,1,92.97904067,188.4739623,Moonsilk,1,SMA,1,0.657623066
53,Laki-laki,Pegawai swasta,Makassar,6272767.784,1,0,57.42307589,180.5614804,Merpati,0,S1,3,0.54237237
37,Perempuan,PNS,Mamuju,8887284.644,1,0,67.00445826,166.5621197,Moonsilk,1,SMP,6,0.595840827
41,Laki-laki,PNS,Ambon,5379318.201,1,1,63.76041244,166.1239995,Shoulder & Head,0,S2,4,0.806886335
35,Laki-laki,Freelance,Serang,9882284.032,1,0,69.4711128,185.7781624,Pantone,1,S1,3,0.403432024
44,Laki-laki,PNS,Jayapura,4050613.296,1,0,59.70815232,160.7281446,Pantone,1,SD,9,0.812864256
56,Laki-laki,Pegawai swasta,Manokwari,11377058.96,1,0,50.92385716,163.1931523,Shoulder & Head,1,S1,9,0.901542979
34,Perempuan,Pegawai swasta,Padang,8172439.042,1,0,56.43429541,165.6788323,Merpati,1,S1,2,0.26281844
44,Laki-laki,Pegawai swasta,Kupang,6735422.5,1,0,47.08274458,172.4389753,Merpati,1,S1,3,0.514868648
54,Laki-laki,PNS,Bandung,5457397.283,1,0,50.83471814,181.7959031,Deadbuoy,1,S1,8,0.863851371
50,Perempuan,Pengangguran,Jakarta,5639841.683,1,0,49.25275641,168.2069001,Deadbuoy,1,SMA,5,0.920651394
33,Laki-laki,Freelance,Kupang,5042375.957,1,0,66.29766807,192.3792397,Deadbuoy,0,SMP,9,0.332878522
32,Laki-laki,Freelance,Ambon,19336709.42,1,0,58.48654517,172.4124295,Pantone,1,SMP,9,0.440313726
35,Laki-laki,Freelance,Palangkaraya,9226161.998,1,0,47.48692594,161.7883153,Shoulder & Head,0,SMA,10,0.430239642
59,Laki-laki,PNS,Denpasar,6906597.554,1,0,58.70126645,180.4623259,Deadbuoy,0,S1,4,0.806384637
47,Laki-laki,PNS,Banjarmasin,5575947.838,1,0,51.81611143,164.0752155,Moonsilk,0,SMA,3,0.627129702
33,Laki-laki,PNS,Bengkulu,10722204.61,1,0,50.91025665,195.5967475,Moonsilk,0,S1,4,0.462437093
62,Perempuan,PNS,Medan,3067262.944,1,0,71.71197372,175.0262591,Shoulder & Head,0,S1,5,0.656524945
41,Laki-laki,PNS,Samarinda,6319289.244,1,0,45.91066007,176.5627079,Moonsilk,0,S1,2,0.577866474
24,Laki-laki,Pegawai swasta,Jayapura,7394977.866,1,0,54.71289178,149.4630274,Merpati,0,S1,8,0.531084541
34,Laki-laki,Pegawai swasta,Jakarta,10785075.57,1,1,59.72320187,189.3843723,Shoulder & Head,0,S3,9,0.718810518
42,Laki-laki,Pegawai swasta,Tanjungselor,6202860.3,1,1,57.73562259,171.4350789,Pantone,0,S1,8,0.80325657
48,,Pegawai swasta,Padang,2837863.06,1,0,47.56814164,161.3017091,Moonsilk,1,S1,8,0.725742352
43,Perempuan,Pegawai swasta,Manado,6658222.332,1,0,51.30754868,186.6794643,Moonsilk,0,S1,1,0.356717446
37,Perempuan,PNS,Tanjungselor,22526817.66,1,0,43.48119778,157.1128162,Pantone,1,S1,10,0.648236048
51,Laki-laki,Pegawai swasta,Mamuju,5259309.49,1,1,78.64356577,194.7931074,Moonsilk,0,S1,4,0.77914385
25,Laki-laki,Pegawai swasta,Tanjung Pinang,8319840.027,1,0,56.81017198,166.2463776,Merpati,0,SMA,1,0.303196378
52,Laki-laki,PNS,Palangkaraya,15798851.02,1,0,84.13160616,190.7572234,Moonsilk,1,S1,3,0.763828766
37,Perempuan,Freelance,Palangkaraya,7035923.292,1,1,53.26765286,192.6657987,Shoulder & Head,0,S1,,0.39448531
61,Laki-laki,Freelance,Gorontalo,5923084.93,1,0,50.4428432,158.3760538,Merpati,0,S2,9,0.575862815
33,Perempuan,PNS,Banjarmasin,13439838.43,1,0,54.19794837,162.8706346,Moonsilk,1,SMA,6,0.486073243
53,Laki-laki,Pegawai swasta,Banda Aceh,6160340.905,1,0,50.98568224,193.1159655,Moonsilk,1,SMA,1,0.652567938
35,Perempuan,Pegawai swasta,Pontianak,7341524.938,1,0,46.15089952,170.7653099,Deadbuoy,0,SMA,3,0.319686666
59,Laki-laki,Pegawai swasta,Serang,6532273.462,1,0,55.7513865,170.8698639,Deadbuoy,0,S1,4,0.588553073
30,Laki-laki,Pegawai swasta,Tanjung Pinang,5303294.38,1,0,67.74452626,173.1647737,Deadbuoy,1,SMA,9,0.565637871
42,Laki-laki,Freelance,Gorontalo,15579746.62,1,0,61.71840547,179.2801738,Shoulder & Head,0,S1,8,0.525725272
48,Laki-laki,Pengangguran,Palembang,5757637.375,1,0,45.40789966,168.421202,Moonsilk,0,SMA,4,0.871898806
47,Laki-laki,PNS,Jakarta,11129371.62,1,0,57.12126444,185.3734549,Deadbuoy,0,S1,10,0.741643916
21,Laki-laki,PNS,Banjarmasin,6377316.612,1,0,51.24322597,176.0254414,Pantone,0,SMA,9,0.624104983
40,Laki-laki,Pegawai swasta,Medan,12919674.49,1,0,62.5747506,163.541295,Merpati,1,S1,3,0.36689992
54,Laki-laki,Pegawai swasta,Banjarmasin,5908129.539,1,0,50.28568799,165.1320798,Pantone,0,S1,8,0.691520726
41,Laki-laki,PNS,Jakarta,3592646.364,1,0,54.34372354,170.5700552,Moonsilk,0,S1,7,0.62328035
45,Perempuan,Freelance,Jambi,10433534.51,1,0,62.896032,165.2330278,Shoulder & Head,1,SMA,10,0.450474435
42,Perempuan,PNS,Surabaya,5608188.422,1,0,47.57363077,169.0142269,Shoulder & Head,0,S1,9,0.584945907
36,Perempuan,PNS,Banjarmasin,5831932.898,1,0,48.73480579,175.5390116,Shoulder & Head,1,SMA,9,0.577594214
52,Laki-laki,Pegawai swasta,Serang,14644703.01,1,0,52.20097319,168.3488527,Moonsilk,0,S2,7,0.66507696
44,Perempuan,PNS,Jayapura,6977655.423,1,0,57.63071111,183.9629606,Shoulder & Head,1,,4,0.655741004
46,Laki-laki,Pegawai swasta,Yogyakarta,8366216.68,1,1,55.18044236,155.6023587,Merpati,1,SMA,10,0.876389364
44,Laki-laki,PNS,Bengkulu,4896498.171,1,1,55.70026409,158.0847361,Moonsilk,1,S1,2,0.749964977
37,Perempuan,Pegawai swasta,Semarang,8805417.459,1,0,52.60594365,180.3737454,Shoulder & Head,1,S1,1,0.259440364
25,Laki-laki,Freelance,Tanjungselor,2113063.69,1,0,47.93074077,176.1619938,Pantone,1,S1,5,0.436034403
17,Perempuan,PNS,,29784693.37,0,0,67.59241548,182.1079532,Shoulder & Head,1,S1,8,0.506927283
33,Laki-laki,Pegawai swasta,Palu,5765501.038,1,0,48.79817702,151.6412717,Pantone,0,S1,10,0.532195245
36,Perempuan,PNS,Tanjung Pinang,3354459.137,1,0,47.1832371,145.234716,Deadbuoy,0,S1,6,0.409288221
48,Laki-laki,Pegawai swasta,Padang,12029713.97,1,0,99.65781429,189.8877842,Pantone,0,S1,10,0.629328559
26,Laki-laki,PNS,Serang,7751588.666,1,0,59.39371139,166.1020845,Shoulder & Head,0,SMA,8,0.611447186
32,Laki-laki,PNS,Bandung,6074450.569,1,1,47.48957888,169.8670193,Shoulder & Head,1,S1,10,0.950317636
35,Perempuan,Pegawai swasta,Kendari,6434164.84,1,0,52.15229152,157.9980454,Merpati,0,S1,5,0.291074495
52,Perempuan,Pegawai swasta,Denpasar,27714565.43,1,0,47.55641831,163.0891515,Pantone,0,S1,7,0.579171417
38,Perempuan,PNS,Tanjung Pinang,19827043.03,1,0,57.77388138,165.2059039,Merpati,1,SMA,2,0.376420044
37,Laki-laki,PNS,Pontianak,18475430.25,1,0,51.7726089,158.9778151,Merpati,1,S1,8,0.734945629
30,Laki-laki,PNS,Mamuju,5908608.346,1,1,48.7398303,163.7996374,Moonsilk,0,SMA,1,0.601037107
17,Perempuan,Pegawai swasta,Jayapura,7887133.8,0,0,51.17171378,141.9019377,Moonsilk,0,S1,4,0.248475514
53,Laki-laki,Pegawai swasta,Banjarmasin,22269032.61,1,0,46.91504826,159.7624436,Merpati,1,S1,10,0.786170268
35,Perempuan,Pegawai swasta,Yogyakarta,8504477.05,1,0,58.36621442,157.9025277,Pantone,1,SMP,2,0.320200045
47,Perempuan,Pengangguran,Jambi,13106820.43,1,1,47.42904867,145.3184105,Merpati,0,SMP,8,1
48,Laki-laki,PNS,Surabaya,2952938.574,1,0,47.35112315,159.609281,Pantone,0,S1,6,0.685335076
32,Laki-laki,Pegawai swasta,Jayapura,11708864.42,1,0,46.14326254,149.8112504,Shoulder & Head,1,SMA,10,0.614701195
27,Laki-laki,,Bengkulu,6701298.658,1,0,48.50970458,172.1393405,Shoulder & Head,0,SMP,6,0.505336877
37,Laki-laki,PNS,Bandung,4775827.039,1,1,52.51932492,157.8088897,Pantone,0,SMA,2,0.652206258
36,Laki-laki,PNS,Palembang,8985299.586,1,0,60.33281969,160.9616859,Merpati,1,SMA,4,0.491016417
32,Laki-laki,PNS,Padang,13556588.05,1,0,56.15502708,153.4843467,Merpati,0,S1,8,0.622696357
43,Perempuan,PNS,Kendari,6122591.872,1,0,47.88166082,148.1797136,Moonsilk,0,SMA,4,0.511131023
33,Perempuan,Pegawai swasta,Kupang,3857674.194,1,0,60.67490216,165.3161469,Pantone,0,SMP,1,0.260691466
38,Laki-laki,PNS,Pontianak,10046892.92,1,0,45.22516775,160.8188257,Merpati,0,S1,8,0.509063327
34,Perempuan,Pegawai swasta,Kupang,5211240.298,1,0,51.43929243,166.3148808,Deadbuoy,0,SD,3,0.744194435
48,Laki-laki,PNS,Pekanbaru,18142835.66,1,0,57.67823095,175.3370011,Shoulder & Head,0,S1,1,0.619235458
43,Laki-laki,PNS,Palu,8694313.701,1,0,48.98654036,171.0199317,Moonsilk,1,S1,5,0.715482767
37,Perempuan,Pegawai swasta,Pontianak,8543603.179,1,0,47.87917341,168.500352,Merpati,1,SD,4,0.349933284
38,Laki-laki,Pegawai swasta,Samarinda,11398466.92,1,1,58.446546,152.620338,Deadbuoy,0,S1,2,0.493973372
29,Laki-laki,PNS,Manokwari,6556361.224,1,0,53.12698004,166.0089488,Pantone,1,SMA,4,0.565461418
44,Laki-laki,Pegawai swasta,Jakarta,13170641.84,1,0,52.23665781,166.1266441,Pantone,0,SMA,9,0.64589915
71,Laki-laki,Pegawai swasta,,10046065.28,1,0,50.49485898,160.9027939,Moonsilk,1,S2,2,0.628796009
26,Laki-laki,Pegawai swasta,Samarinda,6478852.816,1,0,48.53562779,152.8343485,Moonsilk,0,S1,9,0.459535428
35,Perempuan,PNS,Denpasar,7886191.125,1,0,48.86748083,159.6053854,Deadbuoy,1,S1,6,0.538621328
50,Laki-laki,Pegawai swasta,Pangkalpinang,10337586.57,1,0,48.73528478,158.1893047,Moonsilk,0,S1,10,0.61415089
34,Laki-laki,Freelance,Banda Aceh,7313010.882,1,0,46.82042831,161.8870039,Shoulder & Head,1,SMA,10,0.515862095
37,Perempuan,PNS,Banda Lampung,7278492.833,1,0,96.99563842,185.3663485,Shoulder & Head,1,SMP,4,0.525555089
45,Laki-laki,PNS,Kendari,13406436.69,1,0,65.04725959,159.3529194,Deadbuoy,1,SMA,10,0.735347296
31,Laki-laki,PNS,Palu,6520364.082,1,0,54.53386134,168.3973668,Merpati,0,S1,5,0.524873682
44,Laki-laki,Pegawai swasta,Yogyakarta,9823510.158,1,1,45.65692194,176.6306438,Deadbuoy,1,S1,2,0.718763681
34,Laki-laki,PNS,Palangkaraya,5894205.333,1,0,51.78827924,164.1094136,Pantone,1,S1,9,0.688103399
20,Laki-laki,Pegawai swasta,Semarang,3952865.221,1,0,49.50705175,150.9437478,Shoulder & Head,1,SMA,2,0.406183317
32,Perempuan,Pegawai swasta,Ambon,19537410.75,1,0,64.43986969,166.852819,Pantone,1,S1,4,0.391768564
41,Laki-laki,PNS,Pekanbaru,6852567.591,1,0,68.54794913,164.4722884,Pantone,0,S1,5,0.613599417
59,Perempuan,Pegawai swasta,Medan,8222078.559,1,0,67.47419172,178.7722027,Merpati,0,SMA,5,0.418792266
24,Perempuan,Pegawai swasta,Surabaya,6681013.465,1,1,52.18910475,157.3672822,Merpati,0,S2,9,0.596238016
22,Perempuan,Pegawai swasta,Pontianak,8213225.467,1,0,55.43824634,160.6156772,Merpati,1,SD,6,0.328781914
47,Laki-laki,PNS,Banda Lampung,4396208.41,1,0,49.0347239,170.1056577,Merpati,1,S1,1,0.599067725
41,Laki-laki,PNS,Surabaya,6146794.766,1,0,55.6959912,161.2110157,Pantone,1,S1,3,0.650961101
34,Laki-laki,Pegawai swasta,Manado,9637274.66,1,0,63.03313992,162.5288897,Moonsilk,0,S1,2,0.351119725
48,Laki-laki,Pegawai swasta,,7439594.545,1,0,45.35353832,164.58116,Pantone,1,SMA,5,0.630958003
26,Laki-laki,Pegawai swasta,Mamuju,9442920.169,1,0,50.74684235,148.2168621,Moonsilk,1,S1,8,0.54120051
40,Perempuan,PNS,Pontianak,4753516.038,1,0,49.83629098,157.1402184,Moonsilk,0,SMP,9,0.540648703
37,Laki-laki,Freelance,Banda Aceh,5830895.59,1,0,54.28870831,169.2025365,Deadbuoy,0,S1,1,0.250074241
24,Perempuan,Pegawai swasta,Gorontalo,9916996.558,1,1,51.78975158,157.6192971,Pantone,0,S2,2,0.492057632
51,Laki-laki,Pegawai swasta,Banda Aceh,10512164.63,1,0,43.5137679,159.746208,Moonsilk,1,S1,7,0.791065786
50,Laki-laki,PNS,Serang,7677522.767,1,0,45.86976488,147.3008494,Deadbuoy,1,SMA,9,0.758206232
53,Laki-laki,Pegawai swasta,Surabaya,13296638.73,1,0,60.31734532,166.577692,Pantone,0,SMP,9,0.660849384
34,,Pengangguran,Bengkulu,10854834.32,1,0,51.29222962,180.0037148,Merpati,0,S1,10,0.857946173
47,Perempuan,Pegawai swasta,Serang,6192446.853,1,0,48.64777049,163.1464491,Deadbuoy,1,S1,4,0.3336727
